masterid,year,crop,volume_m3,area_m2,depth_m,system
null_geo9,2000,2,278630.7972,971246.4,0.2868803,4
null_geo9,2000,2,265198.2,485623.2,0.5461,4
null_geo9,2000,2,184466.934,501810.64,0.367603548,4
null_geo9,2000,2,184676.6256,453248.32,0.407452286,4
sheridan,2000,2,91980.6036,263045.9,0.349675938,6
sheridan,2000,-99,0,0,0,-99
null_geo9,2000,2,298132.116,485623.2,0.613918,3
sheridan,2000,2,190918.0344,465388.9,0.410234296,4
sheridan,2000,2,174377.0676,339936.24,0.512971143,4
sheridan,2000,2,254836.968,485623.2,0.524764,4
sheridan,2000,2,249755.0304,546326.1,0.457154844,6
null_geo9,2000,2,176819.358,485623.2,0.364109,4
sheridan,2000,24,232671.3324,493716.92,0.47126577,3
sheridan,2000,2,185700.414,505857.5,0.36710112,3
sheridan,2000,25,197369.1348,550372.96,0.358610647,6
sheridan,2000,2,211554.1548,497763.78,0.425010146,4
sheridan,2000,24,192151.5144,493716.92,0.389194623,4
sheridan,2000,2,185330.37,323748.8,0.5724525,1
null_geo9,2000,2,240146.2212,428967.16,0.559825585,3
sheridan,2000,2,218486.3124,485623.2,0.4499102,3
null_geo9,2000,2,218227.2816,485623.2,0.4493768,4
sheridan,2000,2,415645.7556,1011715,0.410833824,4
null_geo9,2000,2,533652.7872,942918.38,0.565959966,4
sheridan,2000,2,160895.1312,497763.78,0.323236683,4
sheridan,2000,2,197603.496,437060.88,0.45212,4
sheridan,2000,2,371746.2024,813418.86,0.45701803,6
null_geo9,2000,2,267097.7592,485623.2,0.5500116,4
null_geo9,2000,2,604923.2616,1133120.8,0.5338572,4
sheridan,2000,2,245844.8988,493716.92,0.497948262,4
sheridan,2000,24,205695.1248,501810.64,0.409906839,4
sheridan,2000,2,256193.796,485623.2,0.527558,4
null_geo9,2000,2,211850.19,485623.2,0.436245,4
sheridan,2000,25,275867.802,987433.84,0.27937918,4
sheridan,2000,25,236211.42,1011715,0.2334768,4
null_geo9,2000,4,342438.7176,647497.6,0.5288661,4
null_geo9,2000,2,197307.4608,477529.48,0.413184814,3
null_geo9,2000,2,195605.2584,485623.2,0.4027932,4
null_geo9,2000,2,202364.7288,364217.4,0.555616533,4
sheridan,2000,2,279814.938,849840.6,0.329256571,4
sheridan,2000,2,206879.2656,485623.2,0.4260088,4
null_geo9,2000,2,536650.1436,983386.98,0.545717432,4
sheridan,2000,2,249175.2948,485623.2,0.5131054,4
null_geo9,2000,2,242119.7892,485623.2,0.4985766,4
null_geo9,2000,2,230845.782,485623.2,0.475361,4
sheridan,2000,2,183258.1236,404686,0.45284136,4
sheridan,2000,2,311293.3476,493716.92,0.630511279,4
sheridan,2000,18,188056.3608,566560.4,0.3319272,4
null_geo9,2000,16,621414.8892,1448775.88,0.428925117,4
null_geo9,2000,2,205769.1336,493716.92,0.416776525,4
sheridan,2000,25,196826.4036,534185.52,0.368461636,1
sheridan,2000,2,213614.0664,416826.58,0.512478291,4
null_geo9,2000,2,301906.5648,586794.7,0.5145024,4
null_geo9,2000,2,223185.8712,485623.2,0.4595876,4
sheridan,2000,2,195888.9588,501810.64,0.390365226,3
sheridan,2000,2,192102.1752,485623.2,0.3955796,4
sheridan,2000,9,152852.8416,485623.2,0.3147568,4
sheridan,2000,2,209370.8952,497763.78,0.420624,4
null_geo9,2000,2,224616.708,477529.48,0.470373559,3
sheridan,2000,2,188463.4092,493716.92,0.381724525,4
null_geo9,2000,2,188771.7792,485623.2,0.3887216,4
null_geo9,2000,2,259733.8836,445154.6,0.583470327,4
null_geo9,2000,2,111.0132,8093.72,0.013716,4
sheridan,2000,2,265444.896,501810.64,0.528975484,4
null_geo9,2000,2,231721.5528,485623.2,0.4771644,4
null_geo9,2000,2,458077.4676,979340.12,0.46774205,4
null_geo9,2000,2,488458.08,987433.84,0.49467541,4
sheridan,2000,-99,0,0,0,-99
sheridan,2000,2,240602.6088,497763.78,0.483368195,4
sheridan,2000,4,173069.5788,485623.2,0.3563874,4
sheridan,2000,26,258919.7868,485623.2,0.5331714,4
sheridan,2000,2,178977.948,412779.72,0.433592941,1
null_geo9,2000,2,521663.3616,979340.12,0.532669488,4
sheridan,2000,24,165940.0644,566560.4,0.292891029,3
null_geo9,2000,24,467871.2988,870074.9,0.537738084,4
null_geo9,2000,2,317978.8092,586794.7,0.541892359,4
sheridan,2000,2,44836.998,121405.8,0.369316,1
sheridan,2000,2,333039.6,991480.7,0.335902041,4
sheridan,2000,2,141763.8564,530138.66,0.267409649,4
sheridan,2000,2,234398.2044,517998.08,0.452508938,4
sheridan,2000,2,259154.148,465388.9,0.556856348,1
null_geo9,2000,2,226553.2716,396592.28,0.571251184,4
null_geo9,2000,2,292088.064,485623.2,0.601472,4
sheridan,2000,24,195321.558,501810.64,0.389234516,4
null_geo9,2000,2,197369.1348,485623.2,0.4064254,4
null_geo9,2000,4,201340.9404,493716.92,0.40780741,4
sheridan,2000,2,256465.1616,505857.5,0.506992128,6
null_geo9,2000,2,134547.9984,485623.2,0.2770632,4
null_geo9,2000,30,297244.0104,870074.9,0.341631181,4
sheridan,2000,2,258919.7868,534185.52,0.484701273,3
null_geo9,2000,2,221446.6644,485623.2,0.4560062,4
sheridan,2000,2,234225.5172,485623.2,0.4823206,4
null_geo9,2000,2,605293.3056,971246.4,0.6232144,4
null_geo9,2000,2,309578.8104,505857.5,0.611989632,4
sheridan,2000,2,185441.3832,485623.2,0.3818636,4
null_geo9,2000,2,191510.1048,453248.32,0.422529,4
null_geo9,2000,2,249495.9996,708200.5,0.352296549,4
null_geo9,2000,2,550070.406,971246.4,0.5663565,4
null_geo9,2000,2,165903.06,485623.2,0.34163,4
null_geo9,2000,2,217240.4976,485623.2,0.4473448,4
sheridan,2000,2,246091.5948,445154.6,0.552824073,4
sheridan,2000,2,184873.9824,445154.6,0.415303855,4
sheridan,2000,2,260967.3636,505857.5,0.515892288,6
null_geo9,2000,24,227256.3552,465388.9,0.488316104,4
sheridan,2000,4,147733.8996,445154.6,0.331871782,4
sheridan,2000,2,182333.0136,485623.2,0.3754628,3
null_geo9,2000,21,160673.1048,485623.2,0.3308604,6
sheridan,2000,2,182838.7404,505857.5,0.361444032,4
null_geo9,2000,2,230068.6896,485623.2,0.4737608,3
sheridan,2000,2,188056.3608,505857.5,0.371758464,4
null_geo9,2000,2,267578.8164,493716.92,0.541969377,3
sheridan,2000,2,322295.9892,493716.92,0.652796656,4
sheridan,2000,2,271044.8952,493716.92,0.54898977,4
sheridan,2000,2,238036.9704,801278.28,0.297072242,6
sheridan,2000,2,188722.44,485623.2,0.38862,4
sheridan,2000,2,251839.6116,493716.92,0.510090295,4
null_geo9,2000,2,483437.8164,890309.2,0.5430012,4
sheridan,2000,24,275584.1016,501810.64,0.549180774,3
sheridan,2000,2,282084.5412,530138.66,0.532097038,6
null_geo9,2000,2,302338.2828,971246.4,0.3112897,4
null_geo9,2000,-99,0,0,0,-99
sheridan,2000,30,223321.554,995527.56,0.224325366,6
null_geo9,2000,2,315129.4704,809372,0.38935152,4
null_geo9,2000,2,289448.4168,485623.2,0.5960364,3
sheridan,2000,4,232510.98,505857.5,0.4596384,3
sheridan,2000,2,214070.454,424920.3,0.503790857,4
null_geo9,2000,2,386116.2444,809372,0.47705772,4
null_geo9,2000,2,191090.7216,611075.86,0.312712689,4
sheridan,2000,2,197048.43,465388.9,0.423406957,4
null_geo9,2000,2,243390.2736,485623.2,0.5011928,4
sheridan,2000,4,162399.9768,485623.2,0.3344164,4
sheridan,2000,2,186132.132,404686,0.4599432,4
null_geo9,2000,2,225282.7872,485623.2,0.4639056,4
sheridan,2000,16,104253.7296,971246.4,0.1073404,4
null_geo9,2000,2,284674.8492,485623.2,0.5862066,4
sheridan,2000,2,202771.7772,497763.78,0.407366439,4
sheridan,2000,2,254096.88,485623.2,0.52324,6
null_geo9,2000,2,208458.12,501810.64,0.415412903,3
sheridan,2000,18,295430.7948,938871.52,0.314666586,4
null_geo9,2000,2,504925.038,983386.98,0.513456296,4
sheridan,2000,2,228711.8616,437060.88,0.523296444,4
sheridan,2000,24,389199.9444,728434.8,0.534297467,1
null_geo9,2000,2,231474.8568,485623.2,0.4766564,4
null_geo9,2000,2,224752.3908,485623.2,0.4628134,3
null_geo9,2000,2,391013.16,971246.4,0.40259,4
sheridan,2000,2,198873.9804,485623.2,0.4095242,4
null_geo9,2000,2,219855.4752,485623.2,0.4527296,4
null_geo9,2000,2,280592.0304,505857.5,0.554687232,4
sheridan,2000,2,178620.2388,424920.3,0.420362743,4
sheridan,2000,2,199503.0552,497763.78,0.40079961,4
null_geo9,2000,24,471843.1044,987433.84,0.477848951,4
null_geo9,2000,16,112542.7152,485623.2,0.2317496,3
null_geo9,2000,2,317411.4084,489670.06,0.648216397,4
sheridan,2000,2,197862.5268,449201.46,0.440477189,4
sheridan,2000,2,247966.4844,493716.92,0.502245443,4
sheridan,2000,2,251839.6116,493716.92,0.510090295,4
sheridan,2000,26,19303.962,485623.2,0.039751,4
sheridan,2000,2,238752.3888,323748.8,0.7374636,1
sheridan,2000,2,165520.6812,667731.9,0.247885527,4
sheridan,2000,2,123940.0704,485623.2,0.2552192,4
null_geo9,2000,24,548244.8556,971246.4,0.5644769,3
sheridan,2000,2,251395.5588,497763.78,0.505051122,4
null_geo9,2000,2,59244.0444,870074.9,0.068090902,4
sheridan,2000,2,185441.3832,505857.5,0.366589056,4
null_geo9,2000,2,217696.8852,485623.2,0.4482846,4
sheridan,2000,2,207866.0496,493716.92,0.421023738,4
sheridan,2000,2,188056.3608,501810.64,0.374756516,4
sheridan,2000,2,188241.3828,505857.5,0.372124224,3
null_geo9,2000,2,234546.222,566560.4,0.413983714,4
sheridan,2000,2,241589.3928,485623.2,0.4974844,4
null_geo9,2000,2,207594.684,505857.5,0.41038272,4
sheridan,2000,4,115601.7456,465388.9,0.248398748,5
null_geo9,2000,2,231894.24,501810.64,0.462116129,3
null_geo9,2000,2,23608.8072,485623.2,0.0486156,4
sheridan,2000,25,235594.68,517998.08,0.45481875,6
sheridan,2001,2,238629.0408,493716.92,0.483332852,4
null_geo9,2001,4,150262.5336,493716.92,0.304350295,4
sheridan,2001,4,190782.3516,501810.64,0.380188839,4
sheridan,2001,2,203622.8784,493716.92,0.412429377,4
sheridan,2001,2,154912.7532,481576.34,0.321679261,4
sheridan,2001,2,195370.8972,558466.68,0.349835304,4
sheridan,2001,2,228033.4476,675825.62,0.337415425,4
null_geo9,2001,2,61797.348,283280.2,0.218149714,1
sheridan,2001,2,219399.0876,485623.2,0.4517898,4
null_geo9,2001,2,194495.1264,477529.48,0.407295458,3
null_geo9,2001,30,190918.0344,1052183.6,0.181449785,3
null_geo9,2001,2,265740.9312,501810.64,0.529565419,3
null_geo9,2001,2,218325.96,501810.64,0.435077419,3
null_geo9,2001,2,187377.9468,477529.48,0.392391254,3
sheridan,2001,2,248583.2244,493716.92,0.503494623,4
null_geo9,2001,2,146364.7368,396592.28,0.369056816,4
sheridan,2001,2,355020.2136,930777.8,0.38142407,4
null_geo9,2001,24,121053.7272,230671.02,0.524790737,4
sheridan,2001,2,182555.04,566560.4,0.322217143,4
sheridan,2001,2,204510.984,477529.48,0.428269831,4
sheridan,2001,16,166260.7692,485623.2,0.3423666,4
sheridan,2001,2,225936.5316,526091.8,0.4294632,4
null_geo9,2001,2,237975.2964,485623.2,0.4900422,3
sheridan,2001,2,253332.1224,607029,0.41733216,5
sheridan,2001,2,146253.7236,493716.92,0.296230623,4
null_geo9,2001,2,322703.0376,647497.6,0.4983861,6
null_geo9,2001,4,85134.7896,485623.2,0.1753108,4
sheridan,2001,16,168468.6984,485623.2,0.3469132,3
null_geo9,2001,2,132068.7036,364217.4,0.3626104,4
null_geo9,2001,2,138211.434,485623.2,0.284607,4
null_geo9,2001,2,196937.4168,485623.2,0.4055364,3
sheridan,2001,-99,436676.5896,1201917.42,0.363317495,-99
null_geo9,2001,2,614149.692,1893930.48,0.324273333,4
null_geo9,2001,-99,0,0,0,-99
sheridan,2001,16,138408.7908,477529.48,0.289844136,6
sheridan,2001,2,257562.9588,493716.92,0.521682689,4
null_geo9,2001,2,257020.2276,485623.2,0.5292598,4
sheridan,2001,4,179162.97,497763.78,0.359936585,4
null_geo9,2001,2,398734.7448,942918.38,0.422874026,4
sheridan,2001,4,157046.6736,424920.3,0.369591771,4
null_geo9,2001,24,140616.72,465388.9,0.302149565,4
null_geo9,2001,2,259906.5708,469435.76,0.55365869,4
sheridan,2001,2,151397.3352,485623.2,0.3117596,4
sheridan,2001,2,134782.3596,485623.2,0.2775458,3
null_geo9,2001,2,99480.162,404686,0.2458212,4
sheridan,2001,2,180260.7672,485623.2,0.3711956,4
sheridan,2001,2,140641.3896,396592.28,0.354625469,4
null_geo9,2001,2,316227.2676,647497.6,0.48838485,4
null_geo9,2001,2,205547.1072,485623.2,0.4232656,3
null_geo9,2001,2,173390.2836,493716.92,0.351194557,4
sheridan,2001,2,163534.7784,489670.06,0.333970116,4
null_geo9,2001,2,425217.5604,1011715,0.420294816,4
null_geo9,2001,2,242995.56,1092652.2,0.222391111,4
sheridan,2001,2,185749.7532,517998.08,0.358592438,6
sheridan,2001,4,225936.5316,517998.08,0.436173563,4
sheridan,2001,2,218313.6252,497763.78,0.438589854,4
null_geo9,2001,2,310022.8632,501810.64,0.617809935,4
sheridan,2001,2,460704.78,971246.4,0.474345,4
sheridan,2001,2,224629.0428,485623.2,0.4625594,4
sheridan,2001,4,208704.816,809372,0.2578608,4
null_geo9,2001,2,248903.9292,485623.2,0.5125466,4
sheridan,2001,18,209235.2124,485623.2,0.4308602,4
sheridan,2001,2,58035.234,526091.8,0.110314154,6
null_geo9,2001,24,421751.4816,971246.4,0.4342384,4
sheridan,2001,24,234509.2176,485623.2,0.4829048,3
null_geo9,2001,2,173488.962,485623.2,0.357251,3
null_geo9,2001,2,321950.6148,647497.6,0.49722405,4
sheridan,2001,2,167494.2492,465388.9,0.359902539,4
sheridan,2001,16,254380.5804,789137.7,0.322353354,4
null_geo9,2001,4,155837.8632,465388.9,0.33485593,4
sheridan,2001,2,181000.8552,485623.2,0.3727196,4
sheridan,2001,2,250865.1624,687966.2,0.364648376,6
null_geo9,2001,2,186551.5152,493716.92,0.377852066,-99
null_geo9,2001,2,548306.5296,971246.4,0.5645404,4
sheridan,2001,2,155122.4448,485623.2,0.3194304,4
null_geo9,2001,2,163226.4084,505857.5,0.322673472,4
null_geo9,2001,2,175117.1556,485623.2,0.3606038,4
sheridan,2001,24,187599.9732,384451.7,0.487968758,1
sheridan,2001,9,132426.4128,465388.9,0.284550678,4
null_geo9,2001,2,202993.8036,485623.2,0.4180078,4
sheridan,2001,2,220632.5676,546326.1,0.403848711,4
sheridan,2001,4,217610.5416,493716.92,0.440760787,4
sheridan,2001,2,127751.5236,485623.2,0.2630678,3
null_geo9,2001,2,186748.872,485623.2,0.384556,4
null_geo9,2001,2,187007.9028,493716.92,0.378776459,4
sheridan,2001,2,215316.2688,534185.52,0.403074909,3
sheridan,2001,2,246708.3348,493716.92,0.499697115,4
null_geo9,2001,2,206003.4948,505857.5,0.407237184,4
sheridan,2001,2,160919.8008,477529.48,0.336984814,3
sheridan,2001,2,270132.12,740575.38,0.364760656,3
sheridan,2001,2,207138.2964,517998.08,0.399883313,4
null_geo9,2001,4,180704.82,526091.8,0.343486154,3
null_geo9,2001,2,301807.8864,728434.8,0.4143248,6
sheridan,2001,2,180680.1504,489670.06,0.368984331,4
null_geo9,2001,2,163078.3908,485623.2,0.3358134,4
null_geo9,2001,2,191349.7524,485623.2,0.3940302,3
null_geo9,2001,2,189129.4884,465388.9,0.406391165,3
sheridan,2001,2,225282.7872,517998.08,0.4349115,4
null_geo9,2001,2,178385.8776,809372,0.22040088,4
sheridan,2001,2,192422.88,485623.2,0.39624,1
sheridan,2001,2,155406.1452,485623.2,0.3200146,3
sheridan,2001,2,221903.052,505857.5,0.43866816,4
null_geo9,2001,2,184787.6388,485623.2,0.3805174,4
null_geo9,2001,4,164891.6064,485623.2,0.3395472,4
null_geo9,2001,2,223124.1972,485623.2,0.4594606,4
sheridan,2001,2,225936.5316,526091.8,0.4294632,4
null_geo9,2001,2,244031.6832,493716.92,0.494275672,4
sheridan,2001,2,224629.0428,526091.8,0.426977908,4
null_geo9,2001,5,100553.2896,485623.2,0.2070608,4
null_geo9,2001,2,209999.97,485623.2,0.432435,4
sheridan,2001,2,224690.7168,485623.2,0.4626864,4
sheridan,2001,24,170072.2224,501810.64,0.338917935,4
sheridan,2001,16,221310.9816,477529.48,0.463450983,4
null_geo9,2001,4,82445.8032,348029.96,0.236893395,4
sheridan,2001,2,225282.7872,526091.8,0.428220554,4
sheridan,2001,24,207138.2964,517998.08,0.399883313,6
sheridan,2001,2,199823.76,497763.78,0.401443902,4
null_geo9,2001,2,169887.2004,445154.6,0.381637309,4
null_geo9,2001,4,156812.3124,465388.9,0.336949774,4
sheridan,2001,2,188081.0304,546326.1,0.344265956,6
sheridan,2001,2,156491.6076,586794.7,0.26668949,4
null_geo9,2001,2,198960.324,428967.16,0.463813585,6
sheridan,2001,2,225936.5316,566560.4,0.398787257,4
sheridan,2001,2,205053.7152,728434.8,0.281499733,4
sheridan,2001,2,197726.844,485623.2,0.407162,4
sheridan,2001,2,231783.2268,445154.6,0.520681527,3
null_geo9,2001,2,399487.1676,983386.98,0.406236938,4
null_geo9,2001,2,209864.2872,485623.2,0.4321556,4
null_geo9,2001,2,192311.8668,465388.9,0.413229287,3
null_geo9,2001,24,206990.2788,485623.2,0.4262374,4
sheridan,2001,5,13568.28,489670.06,0.027709091,4
sheridan,2001,2,231672.2136,485623.2,0.4770628,4
null_geo9,2001,2,445076.5884,1011715,0.439923936,4
sheridan,2001,2,156984.9996,530138.66,0.296121344,4
sheridan,2001,2,202870.4556,505857.5,0.401043648,4
sheridan,2001,16,59614.0884,477529.48,0.124838847,6
sheridan,2001,2,76475.76,246858.46,0.309796721,4
null_geo9,2001,-99,324195.5484,870074.9,0.372607367,-99
sheridan,2001,2,154740.066,477529.48,0.324043729,4
null_geo9,2001,2,122644.9164,182108.7,0.673472533,1
null_geo9,2001,2,297885.42,607029,0.490728,4
null_geo9,2001,2,150472.2252,408732.86,0.368144079,4
sheridan,2001,2,97777.9596,283280.2,0.345164229,4
null_geo9,2001,2,213984.1104,485623.2,0.4406392,4
sheridan,2001,16,206324.1996,477529.48,0.432066915,4
null_geo9,2001,2,367392.018,987433.84,0.372068361,4
null_geo9,2001,2,176140.944,485623.2,0.362712,4
sheridan,2001,2,212479.2648,497763.78,0.426868683,4
sheridan,2001,16,194976.1836,485623.2,0.4014978,4
null_geo9,2001,-99,0,0,0,-99
null_geo9,2001,2,244870.4496,546326.1,0.448214044,4
null_geo9,2001,24,236581.464,971246.4,0.243586,4
sheridan,2001,2,180754.1592,485623.2,0.3722116,4
null_geo9,2001,2,180285.4368,485623.2,0.3712464,4
null_geo9,2001,2,188623.7616,517998.08,0.36414075,4
sheridan,2001,2,316708.3248,809372,0.39130224,4
null_geo9,2001,26,215007.8988,505857.5,0.425037504,4
sheridan,2001,9,102884.5668,505857.5,0.203386944,6
sheridan,2001,2,181383.234,517998.08,0.350162813,4
sheridan,2001,4,145809.6708,501810.64,0.290567806,4
sheridan,2001,2,156257.2464,485623.2,0.3217672,4
sheridan,2001,2,136274.8704,477529.48,0.285375458,4
null_geo9,2001,2,212491.5996,485623.2,0.4375658,4
sheridan,2001,2,67841.4,485623.2,0.1397,4
sheridan,2001,2,192373.5408,526091.8,0.365666215,4
sheridan,2001,24,302844.0096,687966.2,0.440202918,6
sheridan,2001,2,177152.3976,424920.3,0.416908343,4
null_geo9,2001,2,195370.8972,485623.2,0.4023106,4
sheridan,2001,2,154900.4184,951012.1,0.162879932,4
null_geo9,2001,2,216364.7268,971246.4,0.2227707,4
null_geo9,2001,2,235594.68,485623.2,0.48514,4
null_geo9,2001,2,146093.3712,501810.64,0.291133161,3
null_geo9,2001,2,134486.3244,461342.04,0.291511789,4
sheridan,2001,2,88576.1988,263045.9,0.336733662,4
sheridan,2001,16,192287.1972,485623.2,0.3959606,4
null_geo9,2001,2,215871.3348,485623.2,0.4445254,3
sheridan,2001,2,198503.9364,465388.9,0.42653447,4
sheridan,2001,2,151335.6612,433014.02,0.349494505,4
sheridan,2001,2,199910.1036,485623.2,0.4116578,4
sheridan,2001,2,204362.9664,542279.24,0.376860179,6
null_geo9,2001,2,189129.4884,485623.2,0.3894582,4
sheridan,2001,4,204177.9444,493716.92,0.413553639,3
sheridan,2001,2,231992.9184,505857.5,0.458614272,4
sheridan,2001,2,182382.3528,517998.08,0.352091625,6
sheridan,2001,2,175067.8164,497763.78,0.351709463,4
sheridan,2001,24,203869.5744,493716.92,0.412929049,4
sheridan,2001,24,185330.37,323748.8,0.5724525,4
null_geo9,2001,2,186378.828,428967.16,0.434483774,3
sheridan,2001,2,135041.3904,489670.06,0.275781025,4
null_geo9,2001,2,202118.0328,485623.2,0.4162044,4
sheridan,2001,2,357154.134,1011715,0.35301936,4
null_geo9,2001,2,407467.7832,942918.38,0.43213576,4
sheridan,2001,2,151804.3836,497763.78,0.304973463,4
sheridan,2001,2,207138.2964,437060.88,0.473935778,4
sheridan,2001,2,381478.3596,813418.86,0.468982567,6
null_geo9,2001,2,235076.6184,546326.1,0.430287289,4
null_geo9,2001,2,592995.51,1133120.8,0.523330714,4
sheridan,2001,2,248583.2244,493716.92,0.503494623,4
sheridan,2001,24,172650.1956,501810.64,0.34405529,4
sheridan,2001,2,199774.4208,485623.2,0.4113784,4
null_geo9,2001,2,197825.5224,485623.2,0.4073652,4
sheridan,2001,30,181494.2472,987433.84,0.183804393,4
sheridan,2001,25,190005.2592,971246.4,0.1956308,4
null_geo9,2001,18,309455.4624,647497.6,0.4779264,4
null_geo9,2001,2,174068.6976,477529.48,0.364520136,3
null_geo9,2001,4,158551.5192,485623.2,0.3264916,4
null_geo9,2001,2,143157.6888,364217.4,0.393056533,4
sheridan,2001,2,244303.0488,971246.4,0.2515362,4
sheridan,2001,2,179755.0404,485623.2,0.3701542,4
null_geo9,2001,2,425723.2872,983386.98,0.432916346,4
sheridan,2001,2,237691.596,485623.2,0.489458,4
null_geo9,2001,2,173636.9796,485623.2,0.3575558,4
null_geo9,2001,2,206361.204,485623.2,0.424942,4
sheridan,2001,2,242970.8904,404686,0.60039504,4
sheridan,2001,2,282775.29,485623.2,0.582295,4
sheridan,2001,26,225936.5316,526091.8,0.4294632,4
null_geo9,2001,16,486953.2344,1448775.88,0.336114369,4
null_geo9,2001,2,196098.6504,493716.92,0.397189377,4
sheridan,2001,2,165286.32,473482.62,0.349087179,4
sheridan,2001,2,160969.14,416826.58,0.386178641,4
null_geo9,2001,2,223259.88,586794.7,0.380474483,4
null_geo9,2001,2,20907.486,485623.2,0.043053,4
sheridan,2001,16,153457.2468,485623.2,0.3160014,3
